Protein ID,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
3o9i_protein_processed,-10.10468054246775,17.0,-1.1143494866095764,,3o9i_ligand,1711394834.4189808,25.654574871063232,6
4ypf_protein_processed,-9.212488137060552,0.0,2.9696074598669,,4ypf_ligand,1711406286.9416263,30.28868341445923,6
5cqx_protein_processed,-9.866099839058348,2.0,0.1909025266956732,,5cqx_ligand,1711407576.2884598,17.09869074821472,3
6ez6_protein_processed,-3.180102498512312,1.0,4.922360449299163,,6ez6_ligand,1711416026.1157763,54.1141893863678,3
4cff_protein_processed,-4.592230100206352,16.0,8.20725416071673,,4cff_ligand,1711399340.6296334,27.373496532440186,6
6rj2_protein_processed,19.44370235003127,7.0,6.364605286180414,,6rj2_ligand,1711419091.873291,21.6399359703064,6
3tjh_protein_processed,-7.042773058881693,6.0,6.2290560472234375,,3tjh_ligand,1711396932.971713,84.86746907234192,3
5e8r_protein_processed,-3.997521298706536,7.0,6.079754867690909,,5e8r_ligand,1711408056.6294277,29.586933612823486,3
3fxv_protein_processed,-6.937573551543466,6.0,1.399157535409092,,3fxv_ligand,1711392326.418223,18.55123782157898,6
2clx_protein_processed,-5.361973118586006,8.0,-2.41631559962687,,2clx_ligand,1711385803.4667654,5.328481435775757,3
2vqj_protein_processed,-9.134163981225582,3.0,0.9204140108344204,,2vqj_ligand,1711388795.122301,22.222978115081787,6
6b7f_protein_processed,-9.761487233717393,8.0,1.7021019443673584,,6b7f_ligand,1711414456.2081387,16.479108810424805,6
1utt_protein_processed,-8.999627715032167,3.0,5.487653667258101,,1utt_ligand,1711384243.600562,23.74793100357056,6
2ntf_protein_processed,-12.430785771967331,7.0,0.6215240741117256,,2ntf_ligand,1711387313.242169,22.453521966934204,6
6rvf_protein_processed,-11.70619716862672,4.0,3.970700147635085,,6rvf_ligand,1711419121.5776403,1.0884943008422852,2
1a4h_protein_processed,-11.740168846369736,0.0,2.570269678411222,,1a4h_ligand,1711379856.2793157,80.40766668319702,6
6h34_protein_processed,-9.487403400487011,0.0,18.392756541199063,,6h34_ligand,1711416853.2393055,17.25665783882141,6
5uv5_protein_processed,-5.181311445793709,9.0,8.441184273437088,,5uv5_ligand,1711412778.2282572,80.18350315093994,6
6mi6_protein_processed,-9.33537470002741,6.0,3.54877831019234,,6mi6_ligand,1711417782.59586,20.768147945404053,6
5hl9_protein_processed,-7.163571157546375,5.0,4.905270500577524,,5hl9_ligand,1711409131.00638,33.96077299118042,6
1g37_protein_processed,-5.4939617032882735,1.0,1.2046773449773411,,1g37_ligand,1711381156.6521354,56.83423447608948,6
3kv2_protein_processed,-5.892772376716448,1.0,1.560008192504441,,3kv2_ligand,1711393746.2659223,49.13494539260864,6
2wuf_protein_processed,-10.68125764986457,15.0,-6.4292959035417,,2wuf_ligand,1711389247.8795245,17.998783588409424,6
6mdb_protein_processed,-6.195871070817771,5.0,-29.648068669492886,,6mdb_ligand,1711417749.9455683,25.77764129638672,3
1bma_protein_processed,-5.7107115452606365,12.0,0.9207816724299214,,1bma_ligand,1711380230.013554,21.75434279441833,6
1qb1_protein_processed,-10.714946871187136,6.0,10.655227888466072,,1qb1_ligand,1711383424.8844535,24.34571862220764,6
3gw5_protein_processed,-7.394138755695034,2.0,4.470616898945067,,3gw5_ligand,1711392690.4531,59.41173791885376,6
1kne_protein_processed,-8.426192713376876,4.0,2.1095446579718384,,1kne_ligand,1711382102.0072317,29.746309518814087,6
3u9n_protein_processed,-5.7941841699919125,1.0,4.320844986830508,,3u9n_ligand,1711397131.9275713,34.378111362457275,6
1f4x_protein_processed,-8.589710498588317,4.0,4.094217702738646,,1f4x_ligand,1711380906.969648,21.395766973495483,6
3hxb_protein_processed,-10.124932914470495,17.0,9.001816724987158,,3hxb_ligand,1711393063.8399365,95.75032138824464,6
5nz2_protein_processed,-6.772728709889408,2.0,0.845155030700127,,5nz2_ligand,1711411382.050696,17.388359785079956,6
5ggo_protein_processed,-9.984212144377723,0.0,1.623538558707807,,5ggo_ligand,1711408833.6130202,31.43598508834839,6
6p8z_protein_processed,-6.835177608570356,1.0,1.1188341719217618,,6p8z_ligand,1711418539.1039698,19.717033863067627,6
4u82_protein_processed,-9.149431701655226,1.0,0.0546779215968911,,4u82_ligand,1711405108.603058,19.386118173599243,6
1s50_protein_processed,-8.376038135197168,4.0,2.2446592128177087,,1s50_ligand,1711383731.4784162,11.634679317474363,6
4mx1_protein_processed,-6.956725179758981,11.0,4.857994385146384,,4mx1_ligand,1711402913.1100652,14.335036277770996,3
2ltv_protein_processed,-5.216147074309878,2.0,9.87146907179428,,2ltv_ligand,1711387158.2627249,9.101061820983888,6
5ftg_protein_processed,-4.645407850757721,7.0,1.485339214598568,,5ftg_ligand,1711408732.798371,30.12897610664368,6
5y93_protein_processed,-12.853378161820066,3.0,3.8524331933546776,,5y93_ligand,1711413715.7259293,16.170271158218384,6
5n2t_protein_processed,-6.779658461175086,13.0,8.23189365750234,,5n2t_ligand,1711411027.8583193,21.66080927848816,6
6qlu_protein_processed,-7.72906726915066,12.0,0.8517279970826621,,6qlu_ligand,1711418894.0709825,21.126729488372803,6
6oio_protein_processed,-14.233601365097751,3.0,1.4589036098323618,,6oio_ligand,1711418380.9532409,31.171477794647217,6
1ql9_protein_processed,-11.550720957672237,3.0,-4.756036136840919,,1ql9_ligand,1711383499.7341683,17.700693607330322,6
1c5y_protein_processed,-5.95949946953989,18.0,18.589729483964103,,1c5y_ligand,1711380365.4330697,14.293480396270752,6
3da9_protein_processed,-4.614405403700641,2.0,2.5289114294715844,,3da9_ligand,1711391365.5773628,38.62965083122253,6
5j3v_protein_processed,-5.653525113382316,4.0,3.1159978159921167,,5j3v_ligand,1711409739.9837172,85.49885725975037,6
6bid_protein_processed,-6.301788450021349,14.0,5.49791113407025,,6bid_ligand,1711414611.437079,38.003196001052856,6
5k05_protein_processed,6.563568421436115,7.0,2.401694930890656,,5k05_ligand,1711409977.844115,4.568298101425171,3
5myk_protein_processed,-10.508802651291772,9.0,16.14581599900574,,5myk_ligand,1711410968.81166,12.496623992919922,3
2y9q_protein_processed,-11.81953194860388,1.0,0.8827146294740587,,2y9q_ligand,1711390026.3935635,118.38957858085632,6
6gx3_protein_processed,-14.957100743775792,1.0,2.858609845528619,,6gx3_ligand,1711416809.427907,31.02937388420105,6
1hpx_protein_processed,-3.2093735948283397,15.0,-0.46266048711351,,1hpx_ligand,1711381543.6958494,29.085583448410038,6
5n4t_protein_processed,-7.3957539622455934,2.0,8.293039822769984,,5n4t_ligand,1711411028.0811884,5.1873815059661865,3
5edd_protein_processed,-7.573632722668362,3.0,0.9711045925604154,,5edd_ligand,1711408116.29399,44.045076847076416,6
3ole_protein_processed,-7.290301004745872,7.0,1.2036556647305972,,3ole_ligand,1711395065.3535538,112.48495268821716,6
1nu8_protein_processed,-11.63343648518098,4.0,1.8162599678487796,,1nu8_ligand,1711382832.036975,87.33599185943604,6
5nfh_protein_processed,-9.16672381466926,1.0,1.1602542507631917,,5nfh_ligand,1711411141.9999754,10.056085348129272,3
2xwd_protein_processed,-6.750861965590921,7.0,7.238302555830458,,2xwd_ligand,1711389787.922934,43.73664903640747,6
1noi_protein_processed,-7.4330111112639905,9.0,7.814011077155051,,1noi_ligand,1711382756.705405,67.77749395370483,6
1z4o_protein_processed,-4.091456636580385,4.0,9.79185545521311,,1z4o_ligand,1711385067.3920524,21.31272029876709,6
6nd3_protein_processed,-8.994027171163964,4.0,2.383528122133832,,6nd3_ligand,1711418094.3180792,28.46919631958008,6
1nja_protein_processed,-3.0849145551741697,2.0,0.8057092139456117,,1nja_ligand,1711382675.122617,58.08280205726624,6
5lcj_protein_processed,-11.572409424319847,10.0,6.288712047831105,,5lcj_ligand,1711410433.8211277,32.471566677093506,6
6hvt_protein_processed,-5.674472718410741,11.0,-0.8625241127527943,,6hvt_ligand,1711417296.7247286,96.81930756568909,6
4bcs_protein_processed,-5.209647663248222,5.0,0.5633454507110187,,4bcs_ligand,1711398945.300906,22.2158420085907,6
6dj2_protein_processed,-5.1980126732865655,4.0,9.52757477182309,,6dj2_ligand,1711415406.6042995,31.516793489456177,6
3guz_protein_processed,-9.602286919552467,8.0,1.7950592657539914,,3guz_ligand,1711392638.4792745,15.892440557479858,6
6p88_protein_processed,-8.510076976026259,9.0,2.6501926993198595,,6p88_ligand,1711418604.9371336,102.8899154663086,6
2xs0_protein_processed,-4.939744667056914,2.0,6.594059299132013,,2xs0_ligand,1711389736.604118,22.014750003814697,3
1ksn_protein_processed,-6.693065097610771,17.0,2.8802443651456784,,1ksn_ligand,1711382104.325291,20.57581377029419,6
1ndy_protein_processed,-13.042387064802812,1.0,4.602380749279291,,1ndy_ligand,1711382597.3983486,21.05364751815796,6
2bjm_protein_processed,-8.47429092688252,4.0,9.724582019154056,,2bjm_ligand,1711385547.5300882,20.520463228225708,6
4hvh_protein_processed,-6.601524005057637,7.0,9.060609354490296,,4hvh_ligand,1711401014.2036674,5.906754493713379,3
4tun_protein_processed,-9.505233116466968,2.0,4.750553885401761,,4tun_ligand,1711404916.5762534,9.785382509231567,6
3g5k_protein_processed,-10.230044694483317,5.0,2.9644498684072715,,3g5k_ligand,1711392463.5146894,18.42271137237549,6
3l2y_protein_processed,-10.287760638489484,7.0,4.631295151254236,,3l2y_ligand,1711393772.6941311,17.733869075775146,6
3d7b_protein_processed,-10.386458868997297,5.0,8.719317262137977,,3d7b_ligand,1711391297.3003318,11.902557849884031,6
2hrm_protein_processed,-9.991502590729889,0.0,-2.1615243544931104,,2hrm_ligand,1711386595.2301612,22.11853313446045,6
6huc_protein_processed,-10.75197149191082,4.0,9.496369576103826,,6huc_ligand,1711417213.900018,48.1957368850708,6
4lj5_protein_processed,-6.32105529921568,4.0,2.3246433770237545,,4lj5_ligand,1711402352.06602,35.8259220123291,6
3e7a_protein_processed,-11.825084702462602,17.0,-0.8095912336877831,,3e7a_ligand,1711391689.2705789,51.66811394691467,6
2bv4_protein_processed,-11.736314226723753,3.0,3.364379019930368,,2bv4_ligand,1711385604.6499069,10.653304815292358,6
4e4l_protein_processed,-3.4077052442514773,1.0,0.2777422254172847,,4e4l_ligand,1711399873.2328906,6.800854682922363,3
4fck_protein_processed,-13.385631489763764,2.0,1.026737408102946,,4fck_ligand,1711400329.23446,47.937485218048096,6
1jlx_protein_processed,-4.66706198850993,3.0,4.980006793277113,,1jlx_ligand,1711381900.2774153,39.89581227302551,6
1gar_protein_processed,-4.206045875853103,3.0,5.420574084407988,,1gar_ligand,1711381204.2230065,24.926937580108643,6
2y8o_protein_processed,-12.059163224036146,0.0,2.68335459232145,,2y8o_ligand,1711389934.8534029,37.33326196670532,6
4twd_protein_processed,-9.300172357491386,2.0,1.650960077651007,,4twd_ligand,1711404954.4155283,29.10250926017761,6
3eou_protein_processed,-5.344924648074437,5.0,6.082019203087967,,3eou_ligand,1711391869.7096844,7.076538324356079,3
2r3f_protein_processed,-7.56018127522123,19.0,7.612086743663394,,2r3f_ligand,1711388301.984712,15.860628843307495,6
5kw2_protein_processed,-11.209704022292916,6.0,7.004162266290607,,5kw2_ligand,1711410271.057026,41.05866718292236,6
6eum_protein_processed,-6.810155228576909,8.0,18.89291556045544,,6eum_ligand,1711415920.0740774,10.911968469619753,6
3u4h_protein_processed,-16.671290532957006,13.0,7.242646650279866,,3u4h_ligand,1711397043.734922,20.010198831558228,6
5cte_protein_processed,-9.713227235837689,13.0,6.276194063034815,,5cte_ligand,1711407653.9962914,57.97472047805786,3
3bel_protein_processed,-8.819155122053441,5.0,1.3153968082016974,,3bel_ligand,1711390703.5173745,19.6108455657959,6
4yvz_protein_processed,-3.729875662298007,4.0,12.808508007691046,,4yvz_ligand,1711406479.263623,156.03676009178162,6
6dj7_protein_processed,-2.443744803399278,5.0,2.700527307546494,,6dj7_ligand,1711415402.1764555,24.127041816711422,6
1wu1_protein_processed,-9.635423772398097,5.0,0.1316765643259572,,1wu1_ligand,1711384654.8461802,14.077077150344849,3
1g6s_protein_processed,-3.30364222545492,8.0,13.195726322929588,,1g6s_ligand,1711381169.7648776,35.807716608047485,6
3ijh_protein_processed,-8.992181163250546,2.0,3.519352579639417,,3ijh_ligand,1711393195.3828204,26.655059337615967,6
5wxg_protein_processed,-7.463411189022009,12.0,1.8821016248041216,,5wxg_ligand,1711413453.2777247,16.94283676147461,6
5hjd_protein_processed,-10.808863836602074,3.0,3.06609070140528,,5hjd_ligand,1711409093.491523,14.295762062072754,6
4agp_protein_processed,-11.267829046602808,11.0,1.5454324780240796,,4agp_ligand,1711398444.062585,20.70120406150818,6
1utr_protein_processed,-11.03672103715207,4.0,6.601505565918345,,1utr_ligand,1711384229.1334157,9.84642481803894,6
3n45_protein_processed,-9.44664656179867,8.0,-3.132673373180765,,3n45_ligand,1711394481.546888,18.110108137130737,6
3g72_protein_processed,-11.63263753820944,13.0,3.8729130731829855,,3g72_ligand,1711392478.8826892,32.39946913719177,6
2cct_protein_processed,-9.95386915605361,9.0,5.74761985459115,,2cct_ligand,1711385743.316569,5.16908597946167,3
4mlt_protein_processed,-7.355080077895249,9.0,0.6713795166114576,,4mlt_ligand,1711402728.3249602,20.60663414001465,6
6cvv_protein_processed,19.79628111005257,4.0,0.8625531658159602,,6cvv_ligand,1711415141.9592323,21.824822425842285,6
3sl5_protein_processed,-6.15638582114105,4.0,-1.1620957893413646,,3sl5_ligand,1711396390.9955738,19.538184642791748,6
4ww8_protein_processed,-3.6000037212781018,8.0,-5.560618666272944,,4ww8_ligand,1711405587.8432736,13.217835664749146,6
5ahj_protein_processed,-5.740542020605549,0.0,1.8642055052254989,,5ahj_ligand,1711407043.5833974,64.89309644699097,6
5wbl_protein_processed,-12.333564038917231,3.0,4.014503555356029,,5wbl_ligand,1711413342.1076193,90.69229936599731,6
3l3m_protein_processed,-6.193033186324271,2.0,2.246722294512736,,3l3m_ligand,1711393775.714821,7.648117303848267,3
1tnj_protein_processed,-13.49429022993846,1.0,0.9337438647233682,,1tnj_ligand,1711384032.7740054,18.36149549484253,6
5g11_protein_processed,-7.247446849144006,4.0,-2.275970329114372,,5g11_ligand,1711408772.3559031,34.66409611701965,6
1k21_protein_processed,-8.577920767057096,3.0,4.639748793198457,,1k21_ligand,1711381992.018954,27.168034076690677,6
5xms_protein_processed,-5.077886051960177,9.0,-0.9117903223942392,,5xms_ligand,1711413594.662379,43.85491800308228,3
1cgl_protein_processed,-11.384117018895584,10.0,1.1038296551746851,,1cgl_ligand,1711380434.1346967,31.87210178375244,6
4b1c_protein_processed,-6.988083012986438,1.0,0.7789574730539073,,4b1c_ligand,1711398739.2282324,22.09690546989441,6
4yzm_protein_processed,-2.1790284140542675,3.0,13.798253487681158,,4yzm_ligand,1711406396.7282195,28.605514764785767,6
1m0q_protein_processed,-13.138564604615937,0.0,-4.6252779384303715e-11,,1m0q_ligand,1711382340.7566006,42.00836658477783,6
4xt2_protein_processed,-9.61372903210294,17.0,1.1239693497414152,,4xt2_ligand,1711405912.4237344,14.392391443252563,6
3exo_protein_processed,-11.81100288949069,10.0,1.1892929510852497,,3exo_ligand,1711391955.0885687,20.125945806503296,6
4r3b_protein_processed,-4.056315147809585,1.0,0.063637299375852,,4r3b_ligand,1711404534.0816655,27.344730615615845,6
4v27_protein_processed,-13.384383606096003,9.0,-6.015071560471725,,4v27_ligand,1711405392.4853015,20.334060430526733,6
1xsc_protein_processed,-9.51000590842577,5.0,3.6049848381315712,,1xsc_ligand,1711384822.3060627,12.461345672607422,6
4uj2_protein_processed,-7.222450245744721,7.0,-3.284460404815718,,4uj2_ligand,1711405209.1690342,21.61641836166382,6
6uhv_protein_processed,-7.724483007335936,8.0,1.745340420130674,,6uhv_ligand,1711419341.0875442,26.30351710319519,6
1epp_protein_processed,-9.349798583134628,9.0,4.0777638598850885,,1epp_ligand,1711380825.124921,22.16689419746399,6
5ld8_protein_processed,-5.128590387537604,1.0,1.302644234148719,,5ld8_ligand,1711410436.202883,34.59717011451721,6
4m7b_protein_processed,-11.359652299536885,6.0,13.595012010504412,,4m7b_ligand,1711402572.1910918,12.485911846160889,6
5muc_protein_processed,-5.600072997597271,5.0,1.0274246312721689,,5muc_ligand,1711410931.9818363,9.409730434417725,6
3wzp_protein_processed,-5.162755992846541,4.0,5.103702858578046,,3wzp_ligand,1711398041.3858168,54.4473888874054,6
1fsg_protein_processed,-7.264122969809648,1.0,1.5816165665054172,,1fsg_ligand,1711381029.1532772,4.083965063095093,3
4n7u_protein_processed,-10.62707567506145,9.0,2.939384233702404,,4n7u_ligand,1711402998.3929603,11.322431325912476,6
5g2n_protein_processed,-11.22789560037232,5.0,5.686863161059691,,5g2n_ligand,1711408805.109373,43.98707008361816,6
3o5x_protein_processed,-11.116969760960869,7.0,1.0505021909441972,,3o5x_ligand,1711394775.6017854,22.65817952156067,6
4ffs_protein_processed,-7.675003114391981,15.0,9.402570274993847,,4ffs_ligand,1711400306.108794,8.957716941833496,3
5em5_protein_processed,-9.315347660064743,7.0,7.656264309572421,,5em5_ligand,1711408223.5839808,22.64938879013061,6
2a3w_protein_processed,-7.529327455971258,3.0,3.452555557428795,,2a3w_ligand,1711385234.2457104,25.74772834777832,6
1zz3_protein_processed,-5.121245146751918,6.0,13.216811922071416,,1zz3_ligand,1711385196.4052432,16.21573519706726,6
3pjg_protein_processed,-15.710918443219052,8.0,1.3488595878643466,,3pjg_ligand,1711395361.9140153,42.69662523269653,6
6d4o_protein_processed,-6.834355651369403,6.0,2.237241128530144,,6d4o_ligand,1711415269.2976034,65.12104535102844,6
3l5b_protein_processed,-7.0127194724645205,3.0,3.2906449195825616,,3l5b_ligand,1711393841.6556425,39.50504422187805,6
1jd0_protein_processed,-13.490615949941994,2.0,0.836423580878602,,1jd0_ligand,1711381819.766114,13.39675998687744,6
6qrf_protein_processed,-5.97503669554444,13.0,3.223434968088114,,6qrf_ligand,1711418918.9039173,13.755468368530272,3
6hb5_protein_processed,-9.625692363985891,4.0,4.422929447617946,,6hb5_ligand,1711416973.1059608,44.71711587905884,6
6q3z_protein_processed,-8.428143553229857,12.0,7.684570921343365,,6q3z_ligand,1711418739.471648,33.696940898895264,6
5kva_protein_processed,-7.610994450882735,2.0,-7.460392523637637,,5kva_ligand,1711410246.5469,18.178417921066284,6
5ma7_protein_processed,-9.628993796255529,2.0,0.4119867298518613,,5ma7_ligand,1711410744.105085,20.79192996025085,6
5eud_protein_processed,-8.818065633662465,3.0,0.0004209791794629,,5eud_ligand,1711408381.9565947,48.15859770774841,6
5hrw_protein_processed,-11.61602310686076,7.0,-2.9167690936406387,,5hrw_ligand,1711409161.504677,3.142426013946533,3
3sjo_protein_processed,-6.297895503517387,1.0,1.039438807345249,,3sjo_ligand,1711396374.5368788,25.58021593093872,6
3oe0_protein_processed,-6.4735043101721095,5.0,5.053963814460957,,3oe0_ligand,1711395733.7279782,855.2676651477814,6
1bmq_protein_processed,-9.80220302485267,4.0,10.406656985165142,,1bmq_ligand,1711380245.6629755,25.639010667800903,6
2jnp_protein_processed,-8.73518740234105,4.0,2.770794864297727,,2jnp_ligand,1711386998.3953128,20.15107679367065,6
2ccs_protein_processed,-9.052624804647545,3.0,1.0269785480360412,,2ccs_ligand,1711385741.0558193,4.926939249038696,3
4dfg_protein_processed,-9.776596470413386,3.0,2.355633676754593,,4dfg_ligand,1711399678.1912315,47.79803681373596,6
6eqm_protein_processed,-4.568649269907714,6.0,1.8017313945746525,,6eqm_ligand,1711415887.4061975,43.027506589889526,6
5y7j_protein_processed,-10.508706008289977,0.0,5.43353406752621,,5y7j_ligand,1711413718.699685,38.05224609375,6
6da4_protein_processed,-12.138595347452876,17.0,-3.727155888540168,,6da4_ligand,1711415290.2018774,14.406337261199951,3
2xm2_protein_processed,-11.322685011045031,7.0,6.723851764913952,,2xm2_ligand,1711389676.322959,27.16154885292053,6
2gv6_protein_processed,-3.430529415309182,17.0,2.1581076287038705,,2gv6_ligand,1711386448.9243314,44.76843547821045,6
2ea4_protein_processed,-9.32203394417919,9.0,-2.892891214063283,,2ea4_ligand,1711385965.3829184,40.236592292785645,6
6qr7_protein_processed,-6.452148468481562,15.0,8.143560467525987,,6qr7_ligand,1711418908.4807596,8.766450643539429,3
6b5j_protein_processed,-8.17569536964911,7.0,1.4277756269975086,,6b5j_ligand,1711414444.233567,29.97249794006348,6
5dtk_protein_processed,-17.35130990070385,9.0,0.9690394836298566,,5dtk_ligand,1711407920.3506415,44.720985412597656,6
6h4z_protein_processed,-8.625501730452207,13.0,4.700592524294585,,6h4z_ligand,1711416900.4696386,27.315285682678223,6
1i33_protein_processed,-8.088213770150265,3.0,0.1436594113245988,,1i33_ligand,1711381646.1513076,56.76696157455444,6
3zrc_protein_processed,-4.386392933683609,2.0,4.884564732936937,,3zrc_ligand,1711398168.6454797,21.872684717178345,6
4a95_protein_processed,-8.416468353196887,9.0,19.281775902393207,,4a95_ligand,1711398320.3684928,23.221974849700928,6
5ort_protein_processed,-8.089438768181541,2.0,1.722858534947136e-06,,5ort_ligand,1711411619.362536,15.796901941299438,6
5elw_protein_processed,-6.28796320127547,1.0,2.029668597279965,,5elw_ligand,1711408222.358831,25.269999980926517,6
3nzc_protein_processed,-15.485124725583775,0.0,0.0018143747225991,,3nzc_ligand,1711394738.8952525,31.14190149307251,6
2i4v_protein_processed,-6.631610475451858,6.0,2.967303124917649,,2i4v_ligand,1711386702.22132,25.899489879608154,6
6at0_protein_processed,-6.2787633118101,6.0,0.5184818363361501,,6at0_ligand,1711414318.0843666,29.02666664123535,6
3pxe_protein_processed,-11.777903167307477,10.0,-9.683669517379272,,3pxe_ligand,1711395498.2118723,70.3123562335968,6
2w1i_protein_processed,-11.331857042766272,6.0,-0.5188639980637504,,2w1i_ligand,1711388920.1330924,17.168402433395386,3
2fxs_protein_processed,-13.881785853674812,1.0,8.573047207707482,,2fxs_ligand,1711386230.1404595,16.068528652191162,6
6dq4_protein_processed,-9.035875850006668,4.0,0.7221884387484891,,6dq4_ligand,1711415459.3338656,19.067017555236816,6
1o4d_protein_processed,-8.996848034873555,6.0,3.0306233822636486,,1o4d_ligand,1711382869.9927213,11.868824243545532,6
2pk5_protein_processed,-8.065776838727176,3.0,2.0525176965226137,,2pk5_ligand,1711387829.6439085,65.60137128829956,6
4j3j_protein_processed,-13.236619693837335,8.0,-0.1706749260178099,,4j3j_ligand,1711401466.3200135,40.19183254241944,6
1yw8_protein_processed,-2.367135336504372,4.0,3.0493595381819745,,1yw8_ligand,1711385048.2761185,38.44289517402649,6
4yb6_protein_processed,-7.7401638041131555,5.0,2.5372577758540373,,4yb6_ligand,1711406140.171453,47.22950100898743,6
4qb3_protein_processed,4.467026729712713,1.0,4.950243099353685,,4qb3_ligand,1711404120.2957778,18.577382802963257,6
4msl_protein_processed,3.2165425763864257,1.0,2.167609910908851,,4msl_ligand,1711402856.3667,31.170195817947388,6
5yz2_protein_processed,-6.698972751852062,10.0,3.016208601017354,,5yz2_ligand,1711413907.9592314,28.98874044418335,6
4bbf_protein_processed,-9.226550393767388,6.0,7.456048898123186,,4bbf_ligand,1711398928.107052,46.87856101989746,6
4x1r_protein_processed,-9.400087291010852,1.0,3.0414375112732586,,4x1r_ligand,1711405709.415704,60.07906413078308,6
4rfz_protein_processed,-10.334123832544618,10.0,1.0418050701719892,,4rfz_ligand,1711404679.820588,49.137279987335205,6
1f4g_protein_processed,-9.178499757245651,4.0,3.21245261481031,,1f4g_ligand,1711380949.7238948,66.30633091926575,6
1biw_protein_processed,-8.029484356075265,13.0,10.776606015478166,,1biw_ligand,1711380206.3908343,32.89215040206909,6
4anx_protein_processed,-15.750791911623878,10.0,3.9273008882291274,,4anx_ligand,1711398559.5641055,51.124770402908325,6
3ng4_protein_processed,-6.111301614538797,9.0,13.021753579767903,,3ng4_ligand,1711394630.4758377,53.73323678970337,6
5ajz_protein_processed,-5.647931622645717,0.0,0.9149442112037888,,5ajz_ligand,1711407050.7973654,10.800796508789062,3
1mxl_protein_processed,-5.824120942115374,5.0,9.314723969353691,,1mxl_ligand,1711382521.5396254,16.75468134880066,6
6g7f_protein_processed,-5.320349417663805,2.0,2.4538353822395464,,6g7f_ligand,1711416566.63429,44.296501874923706,6
5nea_protein_processed,-7.491636243430622,9.0,5.182782016036043,,5nea_ligand,1711411124.8014266,12.637585639953612,6
6fgc_protein_processed,-6.979880720184473,7.0,9.517379307178146,,6fgc_ligand,1711416241.6323955,42.747145652771,6
5i2z_protein_processed,-14.063280797831265,5.0,8.512436777702533,,5i2z_ligand,1711409284.6730266,48.98629951477051,6
1gai_protein_processed,-9.21358808713165,10.0,2.001547341544036,,1gai_ligand,1711381222.2041893,44.36330723762512,6
1o5g_protein_processed,-4.429732476022365,1.0,5.39797003303876,,1o5g_ligand,1711382895.8474803,7.44784951210022,3
5i2f_protein_processed,-10.810005971179308,12.0,13.726864081102876,,5i2f_ligand,1711409257.02275,27.641844034194943,6
3owl_protein_processed,-6.1140619726488685,1.0,17.91030069045113,,3owl_ligand,1711395083.6863463,7.212949514389038,3
2cbj_protein_processed,-8.941453269140885,10.0,0.4132179519359198,,2cbj_ligand,1711385746.3805077,29.361022472381592,6
3hv5_protein_processed,-2.928100738306316,5.0,2.252144303607857,,3hv5_ligand,1711392958.493207,26.104399919509888,6
3g0i_protein_processed,-13.418489953492154,3.0,11.23439229747558,,3g0i_ligand,1711392369.3364992,30.424957275390625,6
2iit_protein_processed,-10.330701335089394,5.0,3.893340918774868,,2iit_ligand,1711386760.19146,35.78866696357727,6
3kd7_protein_processed,-13.45299403047393,4.0,3.687827430173698,,3kd7_ligand,1711393618.5604796,50.596863746643066,6
5ihh_protein_processed,-7.938908145428102,7.0,9.283503072904908,,5ihh_ligand,1711409473.7718556,44.62065362930298,6
3b3c_protein_processed,-10.556409542916244,1.0,6.901898413782352,,3b3c_ligand,1711390639.279988,13.076195001602173,6
4a22_protein_processed,-9.420067886792957,2.0,0.1484482866023455,,4a22_ligand,1711398299.791012,57.65473604202271,6
2lgf_protein_processed,-10.645365513504002,1.0,0.3993196491839228,,2lgf_ligand,1711387133.494517,15.85839819908142,3
3qkd_protein_processed,-9.864851103357012,4.0,1.9998338227049717,,3qkd_ligand,1711395669.3382416,35.33647060394287,6
3g15_protein_processed,-7.067214139721222,3.0,5.202166868300864,,3g15_ligand,1711392366.5003817,25.56918740272522,6
5ngf_protein_processed,-9.497015123658752,5.0,3.0146743966624143,,5ngf_ligand,1711411163.846794,24.14766478538513,6
1oth_protein_processed,-9.294323237136036,1.0,14.946632296071158,,1oth_ligand,1711383062.5012927,28.42046880722046,6
5d9p_protein_processed,-7.094395751112139,16.0,8.497067794078752,,5d9p_ligand,1711407730.5526946,16.445399522781372,6
3g8o_protein_processed,-8.143746727506981,7.0,1.1749201165516894,,3g8o_ligand,1711392477.9755836,18.098761558532715,6
6ayd_protein_processed,-13.320868363107088,5.0,8.358058370094447,,6ayd_ligand,1711414331.291943,5.392824172973633,3
6fs0_protein_processed,-9.178927431294811,5.0,1.3266888826411218,,6fs0_ligand,1711416348.7215936,25.623024702072144,6
6bqa_protein_processed,-7.220627447834051,10.0,1.3128778471965,,6bqa_ligand,1711414696.6401834,3.426501512527466,3
5aa8_protein_processed,-8.139461002710382,3.0,13.7132252804696,,5aa8_ligand,1711406912.9937754,19.48218035697937,6
3i7b_protein_processed,-8.686373800106761,2.0,5.515710859544427,,3i7b_ligand,1711393095.841936,48.34852480888367,6
3piy_protein_processed,-5.445506482867907,5.0,2.5775879276463343,,3piy_ligand,1711395321.8546455,19.068586826324463,6
4daf_protein_processed,-16.93303708798919,14.0,5.056918416985468,,4daf_ligand,1711399595.824873,23.11175298690796,6
